Ticker,Name,Tot Assets LF,Debt/Assets LF,ROA LF,Curr Ratio LF,EBIT T12M,R&D Exp T12M,CAPEX T12M
AUGX US Equity,AUGMEDIX INC,37149000,10.5225,-86.1729,2.0741,-21781000,9480000,-1004000
AHRO US Equity,AUTHENTIC HOLDINGS INC,724128,305.3904,-3.4099,0.1498,-449614,0,-4022
AUID US Equity,AUTHID INC,14489186,57.7103,-149.9292,2.8716,-23800139,3632061, 
AVYAQ US Equity,AVAYA HOLDINGS CORP,4336999936,68.0885,-28.329,1.1813,-1297999936,235000000,-105000000
AVPT US Equity,AVEPOINT INC,394840992,3.1554,-9.5383,2.3991,-40690000,27379000,-5881000
AVNW US Equity,AVIAT NETWORKS INC,326728000,0.9917,4.3206,1.7763,25844000,22773000,-1917000
AVID US Equity,AVID TECHNOLOGY INC,237535008,88.1032,18.5833,0.862,54493000,66789000,-13136000
AVDX US Equity,AVIDXCHANGE HOLDINGS INC,2266302976,8.459,-13.3419,1.3945,-108734000,65147000,-15445000
AVSR US Equity,AVISTAR COMMUNICATIONS CORP,3259000,276.1583,-137.0459,0.1697,-5221000,5410000,-135000
AVT US Equity,AVNET INC,10968406016,23.6136,7.5851,2.0411,1061304992,0,-65083000
ACLS US Equity,AXCELIS TECHNOLOGIES INC,906260992,6.4609,20.0137,3.7292,202854000,72683000,-9893000
AXTI US Equity,AXT INC,361776000,12.4049,5.1473,2.4889,16589000,13008000,-39315000
SCDA US Equity,B-SCADA INC, , , , , , , 
BLZE US Equity,BACKBLAZE INC-A,163580992,20.3251,-19.9074,2.4651,-18794000,20536000,-7579000
BAND US Equity,BANDWIDTH INC-CLASS A,1008398976,64.5694,-2.0896,3.5603,-21379000,79525000,-29638000
BSSP US Equity,BASSLINE PRODUCTIONS INC,10952,3447.3521, ,0.0014, , , 
BLLI US Equity,BELL INDUSTRIES INC,29106000,59.0497,-0.2423,1.8181,1148000,0,-272000.002
BHE US Equity,BENCHMARK ELECTRONICS INC,2276506880,17.5764,2.8871,2.0123,81758000,0,-39476000
BNFT US Equity,BENEFITFOCUS INC,233712992,84.1027,-7.5792,1.4217,-11174000,47481000,-10438000
BSY US Equity,BENTLEY SYSTEMS INC-CLASS B,3041436928,60.0198,6.8279,0.5731,211122000,252968000,-19369000
BGTK US Equity,BIG TOKEN INC, , , , , , , 
BBAI US Equity,BIGBEAR.AI HOLDINGS INC,383321984,50.7659,-64.3999,2.9447,-78472000,6033000,-645000
BIGC US Equity,BIGCOMMERCE HOLDINGS-SER 1,481369984,72.7746,-27.102,5.6622,-139694000,85338000,-5223000
BSGC US Equity,BIGSTRING CORP,144798,178.8008,-139.9913,0.2002,-628194,627631,0
BILL US Equity,BILL HOLDINGS INC,9253098496,20.0496,-3.7463,1.8917,-330307000,254213000,-17430000
BKYI US Equity,BIO-KEY INTERNATIONAL INC,15026011,1.7646,-39.9948,2.9557,-6926793,3228711,-35207
BRGX US Equity,BIOREGENX INC,127762,156.5411,-39.1041,1.7203,-165118,0,0
BTGN US Equity,BITCOIN GENERATION INC,103,611443.6875, ,0, , , 
BKTI US Equity,BK TECHNOLOGIES CORP,49038000,15.3289,-21.4834,1.6411,-9288000, ,-1454000
BBBT US Equity,BLACK BIRD BIOTECH INC, , , , , , , 
BKI US Equity,BLACK KNIGHT INC,5838000128,45.9438,8.1212,1.1469,308300000, ,-101500000
BLKB US Equity,BLACKBAUD INC,2626583040,34.5932,-1.4577,0.6286,-19564000,152342000,-67429000
BL US Equity,BLACKLINE INC,1877657984,74.569,-4.2836,3.7417,-75664000,101582000,-13274000
BCDS US Equity,BLAQCLOUDS INC,38067880,0,-3.8366,297.2433,-1473631, ,0
BLND US Equity,BLEND LABS INC-A,492768000,47.2247,-85.1338,10.2914,-730885000,133586000,-2259000
BDRL US Equity,BLONDER TONGUE LABORATORIES,15279000,70.7965,-28.7351,0.9727,-3235000,2092000,-54000
BKSD US Equity,BLUEPRINT TECHNOLOGIES INC, , , , , , , 
BWLK CN Equity,BOARDWALKTECH SOFTWARE CORP,3587986,12.2767,-141.5126,0.71,-5361035.125,0,-23383.9221
BAH US Equity,BOOZ ALLEN HAMILTON HOLDINGS,6205657088,49.9282,8.6502,1.8118,756672992,0,-80023000
BRRN US Equity,BORN INC, , , , , , , 
BOMO US Equity,BOWMO INC, , , , , , , 
BOX US Equity,BOX INC - CLASS A,1056449984,54.6546,0.1567,1.099,16964000,241910000,-3764000
BOXL US Equity,BOXLIGHT CORP - CLASS A,214499008,26.8724,-4.569,1.8976,-1709000,2382000,-1106000
BVTK US Equity,BRAVATEK SOLUTIONS INC,151269,1520.8231,-259.8083,0.0172,192705,8585, 
BRZE US Equity,BRAZE INC-A,677417984,7.6288,-34.463,3.0613,-154208000,93443000,-16194000
BLIN US Equity,BRIDGELINE DIGITAL INC,27513000,5.8372,6.8694,0.8939,-1897000,3217000,-195000
BTSR US Equity,BRIGHTSTAR INFORMATION TECH,4813000,66.8398,-44.2698,0.387,-854000, ,0
AVGO US Equity,BROADCOM INC,73248997376,54.5782,15.4483,2.6239,14224999680,4918999936,-424000000
BSQR US Equity,BSQUARE CORP,44464000,3.2791,-7.2104,6.3587,-3608000,1139000,-505000
BZWR US Equity,BUSINESS WARRIOR CORP,354000,14.1243, ,1.6226, , , 
CACI US Equity,CACI INTERNATIONAL INC -CL A,6524881920,29.6568,5.7904,1.1658,502103000, ,-77132000
CDNS US Equity,CADENCE DESIGN SYS INC,4968087040,16.0585,17.1018,1.329,1058248992,1190073984,-101616000
CSOC US Equity,CADUCEUS SOFTWARE SYSTEMS CO,0, , ,0,-116086, ,0
CNO CN Equity,CALIFORNIA NANOTECHNOLOGIES,892151,29.0088,38.7844,1.3215,299749, ,-22772
CALX US Equity,CALIX INC,866878976,1.5338,6.267,2.9649,54175000,119383000,-12452000
CBEX US Equity,CAMBEX CORP,314261,136.7153,76.2247,0.1059,-671331,850711,0
CMBM US Equity,CAMBIUM NETWORKS CORP,247447008,13.257,4.9805,2.42,13337000,46052000,-5304000
MNIA US Equity,CANNIS INC,286822,0, ,0.0171,-4658085, ,-611759
CTLP US Equity,CANTALOUPE INC,248464000,7.2385,-3.7021,1.5448,-10036000, ,-12575000
CAPC US Equity,CAPSTONE COMPANIES INC,2943540,38.1955,-52.7767,1.0771,-2335969,242659,0
CBRJ US Equity,CARBON RACE CORP,7400,2400,-3488.4395,0,-1660000,0,-9000
CXCQ US Equity,CARDXX INC, , , , , , , 
CCLD US Equity,CARECLOUD INC,131196000,4.5939,6.1782,1.2091,9549000,3332000,-12418000
CRVW US Equity,CAREVIEW COMMUNICATIONS INC,4018361,2646.385,-189.0789,0.0175,-1974336,1878252,-5189
CRSM US Equity,CARSMARTT INC, , , , , , , 
CASSQ US Equity,CASA SYSTEMS INC,437968000,62.7151,-17.3788,3.3959,-62549000,88428000, 
CTM US Equity,CASTELLUM INC,30756272,38.1311,-36.4816,1.6103,-7725149, ,-10218
CCCS US Equity,CCC INTELLIGENT SOLUTIONS HO,3297916928,25.7261,-0.6303,2.7579,57527000,151809000,-84385000
CCUR US Equity,CCUR HOLDINGS INC,64889000,0,-2.8068,12.9623,-16333000,0,-28000
CDW US Equity,CDW CORP/DE,13475600384,47.0317,9.2728,1.2867,1627900000,0,-131000000
CEOS US Equity,CECORS INC,197183,66.4221,-349.2307,0.3325,-4128920, , 
CLTY US Equity,CELERITY SOLUTIONS INC,3617325,31.6823,-44.4423,0.8797,-2317567,1958480.9922, 
CGSO US Equity,CENTERGISTIC SOLUTIONS INC,1724270,21.3422,19.677,1.2881,382807,264014,-45071
CRNC US Equity,CERENCE INC,1318493056,21.7536,-20.5558,1.5474,-184345000,107116000,-17446000
CCA AU Equity,CHANGE FINANCIAL LTD,10346520,2.2769,-32.6709,0.6798,-3769555,0,-43804
CRGEQ US Equity,CHARGE ENTERPRISES INC,187544464,15.3296,-9.306,1.1186,-30604989, ,-758936
CLAD US Equity,CHINA LIAONING DINGXU ECOLOG, , , , , , , 
CMNT US Equity,CHINA MULANS NANO TECHNOLOGY, , , , , , , 
CRLI US Equity,CIRCUIT RESEARCH LABS INC,11170004,28.0489,3.5819,1.0173,717201,2044100.0313,-49814
CRUS US Equity,CIRRUS LOGIC INC,2164067072,7.6651,15.9876,3.3877,422532000,443682000,-29651000
CSCO US Equity,CISCO SYSTEMS INC,93054001152,10.5885,12.1692,1.4517,14070999808,6840999936,-531000000
CISO US Equity,CISO GLOBAL INC,101479520,12.8906,-87.1062,0.8199,-56486882, ,-200504
CNWT US Equity,CISTERA NETWORKS INC,1926155,39.1752,-6.7525,0.0934,-107229, , 
YOU US Equity,CLEAR SECURE INC -CLASS A,894790976, ,-10.2401,2.0743,-128593000,60550000, 
CLFD US Equity,CLEARFIELD INC,229128000,14.1681,27.8059,3.0975,63817000,0,-9148000
CLRO US Equity,CLEARONE INC,57757000,5.2704,-9.1369,4.5421,-7108000,4947000,-199000
CSYS US Equity,CLEARSTORY SYSTEMS INC,6108000,27.243,-45.1651,0.2109,-2617000.0625,3262000,-83000.0005
CLRI US Equity,CLEARTRONIC INC, , , , , , , 
CWAN US Equity,CLEARWATER ANALYTICS HDS-A,344355008,15.6545,-3.5715,10.3,28461000,72690000,-5025000
CLIS US Equity,CLICKSTREAM CORP, , , , , , , 
NET US Equity,CLOUDFLARE INC - CLASS A,2490617088,62.9391,-9.3616,5.3518,-191576000,280362000,-150882000
CLHI US Equity,CLST HOLDINGS INC,39562000,65.6944,-14.0788,0.1392,-9701000, ,-1000
CMEY US Equity,CMONEY INC, , , , , , , 
CBRI US Equity,CMTSU LIQUIDATION INC,334327008,11.7756,-40.4586,1.3885,-167970000,0,-14923000
CDRBQ US Equity,CODE REBEL CORP,12069365,0,-56.4105,4.8179,-3504524, ,-18185
CTSH US Equity,COGNIZANT TECH SOLUTIONS-A,17347000320,8.7623,13.5631,2.2702,3014000000, ,-307000000
COHR US Equity,COHERENT CORP,13830558720,34.7324,1.1953,2.8693,361720000,409224000,-405757000
COHU US Equity,COHU INC,1197915008,8.5885,7.7796,4.3883,115869000,92234000,-13776000
CLXS US Equity,COLLEXIS HOLDINGS INC, , , , , , , 
CGUD US Equity,COM-GUARD.COM INC, , , , , , , 
CMPY US Equity,COMEPAY INC, , , , , , , 
CBUIF US Equity,COMMODORE INTL LTD,265799984,49.699,-78.1028,0.6436,-284500000, , 
COMM US Equity,COMMSCOPE HOLDING CO INC,12757799936,76.6903,-2.0385,1.7897,282600000,665600000,-113800000
CSYT US Equity,COMMUNICATION SYNERGY TECHNO, , , , , , , 
CVLT US Equity,COMMVAULT SYSTEMS INC,779788032,1.6248,3.3375,1.3048,40568000,156920000,-3299000
CHS CN Equity,COMPREHENSIVE HEALTHCARE SYS,313592,0,-26.8368,23.4689,-99987,0,0
COMS US Equity,COMSOVEREIGN HOLDING CORP,90462000,35.0125,-102.7441,1.6523,-135372848,4668444, 
CMTL US Equity,COMTECH TELECOMMUNICATIONS,977825024,20.5884,-4.0591,1.4279,-36961000,52786000,-23202000
CNXC US Equity,CONCENTRIX CORP,6749874176,43.1145,7.7252,1.6703,620106976, ,-133486000
CNDT US Equity,CONDUENT INC,3920999936,41.214,2.7705,1.7588,261000000,6000000,-108000000
CFLT US Equity,CONFLUENT INC-CLASS A,2313628928,48.3363,-25.4512,5.743,-461369000,248918000,-13511000
CCSI US Equity,CONSENSUS CLOUD SOLUTION,627388992,129.0815,5.5698,1.4551,134167000,13169000,-25843000
CCRD US Equity,CORECARD CORP,63891000,3.6687,26.3071,5.0237,19948000,10666000,-9724000
CRTG US Equity,CORETEC GROUP INC/THE, , , , , , , 
GLW US Equity,CORNING INC,28735000576,26.024,6.2935,1.5104,1835000000,1046000000,-1824000000
CGLO US Equity,CORO GLOBAL INC,1031333,0,-396.3264,1.2859,-4535827,1029711,-4491
CRSR US Equity,CORSAIR GAMING INC,1183267968,24.888,-3.8584,1.5857,-43296000,65890000,-23147000
BASE US Equity,COUCHBASE INC,242298000,3.1783,-25.9433,2.8547,-63481000,56132000,-4098000
COUP US Equity,COUPA SOFTWARE INC,3193707008,68.8244,-10.7162,1.781,-272115000,179994000,-17602000
CXT US Equity,CRANE NXT CO,4132400128,30.0721,3.8713,1.3779,313900000, ,-63100000
CRKM US Equity,CRANK MEDIA INC, , , , , , , 
CREX US Equity,CREATIVE REALITIES INC,64713000,26.6592,3.443,0.9638,-2789000,992000,-34480000
CRDO US Equity,CREDO TECHNOLOGY GROUP HOLDI,375688992,3.9418,-8.3497,12.5364,-21968000,47949000,-17580000
CXDO US Equity,CREXENDO INC,76343000,3.2,-4.4436,1.4635,-3586000,2930000,-202000
CRWD US Equity,CROWDSTRIKE HOLDINGS INC - A,4469443072,17.2066,-4.5757,1.7631,-152146000,521537000,-232736000
LAW US Equity,CS DISCO INC,267212000,4.1383,-21.7734,10.8516,-60730000,53832000,-4499000
CSPI US Equity,CSP INC,75062000,6.8916,2.737,1.9699,-40000,3084000,-234000
CTS US Equity,CTS CORP,734678976,15.1232,7.7597,2.6767,89812000,24381000,-16761000
CVT US Equity,CVENT HOLDING CORP,2205217024,8.9951,-8.2692,0.5805,-72527000,123377000, 
CYBD US Equity,CYBER DIGITAL INC,2713606,87.1604,-52.0715,0.2206,-1770604,40000,-4960
CYPJ US Equity,CYBER OPERATIONS INC, , , , , , , 
CYRD US Equity,CYBERECORD INC, , , , , , , 
CKYS US Equity,CYBERKEY SOLUTIONS INC, , , , , , , 
CLOQ US Equity,CYBERLOQ TECHNOLOGIES INC, , , , , , , 
CYRP US Equity,CYBRA CORP,254289,574.1499,-61.6367,0.0666,-119190,189308,-8559
CYIO US Equity,CYIOS CORP,380825,7.7608,-13.9318,2.3205,-112731, ,0
CYN US Equity,CYNGN INC,22654988,0,-53.1879,55.2769,-9400058,4990407,-62204
DGIF US Equity,D7 ENTERPRISES INC, , , , , , , 
DJCO US Equity,DAILY JOURNAL CORP,319111008,23.9512,-20.7708,9.2047,3909000,0,-14000
DAKT US Equity,DAKTRONICS INC,463868000,5.6952,-5.3936,1.5223,-9992000,29060000,-32106000
DTEV US Equity,DATA EVOLUTION HOLDINGS INC, , , , , , , 
DAIO US Equity,DATA I/O CORP,26469000,9.1654,-6.8313,3.4678,-1571000,6231000,-1056000
DTST US Equity,DATA STORAGE CORP,26334824,5.6497,1.5715,5.0666,-767072, ,-455835
ATDS US Equity,DATA443 RISK MITIGATION INC,4579550,135.2563, ,0.4126, , ,-298839
DDOG US Equity,DATADOG INC - CLASS A,2797603072,29.9073,-0.5592,3.2274,-15612000,666744008,-55909000
DLGI US Equity,DATALOGIC INTERNATIONAL INC,1616746,121.6553,-125.5494,0.5532,-2987417, ,-316779.002
DTRK US Equity,DATATRAK INTERNATIONAL INC,7358592,0,-0.0918,0,-978317,0, 
DVLT US Equity,DATAVAULT AI INC,11570000,11.0372,-93.9497,2.8995,-15816000,6795000,-49000
DATS US Equity,DATCHAT INC,20815016,0.9844,-100.458,35.4782,-10838550,0,0
DAY US Equity,DAYFORCE INC,8006400000,15.7549,-0.9137,1.0709,-26500000, ,-82900000
DLAD US Equity,DEALERADVANCE INC,57863,18753.3223,-4895.8491,0.0037,-2320281, ,0
DECN US Equity,DECISION DIAGNOSTICS CORP,4790296,64.6075,-113.5557,1.1059,-4856697,0,0
DPSI US Equity,DECISIONPOINT SYSTEMS INC/CA,51123000,6.2712,4.6177,0.9562,2827000, ,-1435000
DPFD US Equity,DEEP FIELD TECHNOLOGIES-CL A,4475924,101.6011,-231.3316,0.1333,-1695713, ,0
DH US Equity,DEFINITIVE HEALTHCARE CORP,2115987968,12.7923,-0.9156,3.7712,-24981000,18565000,-6731000
DGMA US Equity,DEGAMA SOFTWARE SOLUTIONS IN, , , , , , , 
DLPX US Equity,DELPHAX TECHNOLOGIES INC,23986000,53.9189,-30.0805,2.3598,-3900000,3498000,-111999.9961
DM US Equity,DESKTOP METAL INC-A,1051352000,12.9978,-49.3495,3.7914,-479273984,100668000,-11695000
DGII US Equity,DIGI INTERNATIONAL INC,853894976,30.2315,2.631,1.7222,38220000,55098000, 
DMRC US Equity,DIGIMARC CORP,119921000,5.853,-57.9487,5.4417,-56740000,24343000,-952000
DGLY US Equity,DIGITAL ALLY INC/NV,68397464,3.1529,-10.608,2.4887,-25710973,2182995,-2750088
DLOC US Equity,DIGITAL LOCATIONS INC, , , , , , , 
DMET US Equity,DIGITAL METCOM INC, , , , , , , 
APPS US Equity,DIGITAL TURBINE INC,1374129024,32.5437,3.854,1.1688,102081000,58718000,-25799000
DOCN US Equity,DIGITALOCEAN HOLDINGS INC,1623687040,90.4357,-2.0784,9.1931,-21263000,140674000,-108309000
DGIV US Equity,DIGITCOM INTERACTIVE VIDEO, , , , , , , 
DIGI US Equity,DIGITILITI INC, , , , , , , 
DIOD US Equity,DIODES INC,2362564096,13.7398,13.838,2.4955,397733000,122322000,-202972000
DCSI CN Equity,DIRECT COMMUNICATION SOLUTIO,10033941,30.7731,-11.1914,1.3778,-507630,844154,-4040
DOCU US Equity,DOCUSIGN INC,2731584000,30.6684,-5.1637,1.0213,-112925000,465385000,-71060000
DOMO US Equity,DOMO INC - CLASS B,217331008,58.3097,-55.5435,0.6512,-102728000,96624000,-6625000
DFIN US Equity,DONNELLEY FINANCIAL SOLUTION,850800000,28.1852,12.7025,1.1343,169300000, ,-53500000
DV US Equity,DOUBLEVERIFY HOLDINGS INC,1001414976,8.4316,5.921,7.0053,46446000,85782000,-31617000
DVAR US Equity,DOVARRI INC, , , , , , , 
DOCS US Equity,DOXIMITY INC-CLASS A,1028342976,1.5207,14.8667,7.177,117493000,71775000,-3147000
DWAY US Equity,DRIVEITAWAY HOLDINGS INC,2074627,41.7276,-90.016,0.5277,-640735,30148,-127199
DBX US Equity,DROPBOX INC-CLASS A,2702799872,84.357,11.5692,1.3661,331900000,855300000,-22200000
DROR US Equity,DROR ORTHO-DESIGN INC, , , , , , , 
DCT US Equity,DUCK CREEK TECHNOLOGIES INC,839676032,2.6711,-0.9897,4.4345,-5368000,55906000,-1283000
DUOL US Equity,DUOLINGO,713699008,3.3968,-9.4874,4.2944,-64458000,135993000,-10337000
