Ticker,Name,Tot Assets LF,Debt/Assets LF,ROA LF,Curr Ratio LF,EBIT T12M,R&D Exp T12M,CAPEX T12M
BBBT US Equity,BLACK BIRD BIOTECH INC, , , , , , , 
BKI US Equity,BLACK KNIGHT INC,6154299904,37.4242,4.5266,1.1422,276300000, ,-45600000
BLKB US Equity,BLACKBAUD INC,1651164032,33.346,1.3485,0.6654,41679000,98515000,-72120000
BL US Equity,BLACKLINE INC,1046764992,39.4868,-3.8679,3.7028,-17436000,48735000,-3686000
BRTI US Equity,BLACKRIDGE TECHNOLOGY INTERN, , , , , , , 
BCDS US Equity,BLAQCLOUDS INC,38067880,0,-3.8366,297.2433,-1473631, ,0
BDRL US Equity,BLONDER TONGUE LABORATORIES,13536000,47.7541,-55.576,1.3217,-1380000,2640000,-196000
BKSD US Equity,BLUEPRINT TECHNOLOGIES INC, , , , , , , 
BWLK CN Equity,BOARDWALKTECH SOFTWARE CORP,974506.3125,519.8724,-392.4822,0.1416,-2851292.2109,0,-5240.8341
BOGN US Equity,BOGEN COMMUNICATIONS INTL,33390000,16.1725, ,1.2809, , , 
BAH US Equity,BOOZ ALLEN HAMILTON HOLDINGS,5284897792,51.3317,10.4793,2.0056,717228992,0,-106185000
BRRN US Equity,BORN INC, , , , , , , 
EPAY US Equity,BOTTOMLINE TECHNOLOGIES INC/,814252992,25.5906,-1.0004,2.2715,154000,73169000,-43829000
BOX US Equity,BOX INC - CLASS A,941561024,44.9827,-7.7156,0.9049,-62945000,205844000,-8682000
BOXL US Equity,BOXLIGHT CORP - CLASS A,124224952,18.9735,-14.5411,1.8012,-8717554,1390893, 
BVTK US Equity,BRAVATEK SOLUTIONS INC,151269,1520.8231,-259.8083,0.0172,192705,8585, 
BLIN US Equity,BRIDGELINE DIGITAL INC,10660000,2.758,2.9796,0.5284,-1645000,1641000,0
BTSR US Equity,BRIGHTSTAR INFORMATION TECH,4813000,66.8398,-44.2698,0.387,-854000, ,0
AVGO US Equity,BROADCOM INC,75932999680,54.9023,4.1276,1.8671,4014000000,4967999872,-463000000
BSQR US Equity,BSQUARE CORP,21063000,15.0311,-13.7945,1.8079,-3029000,697000,-492000
BTRS US Equity,BTRS HOLDINGS INC-CL 1,253990112,0, ,2.9546, , , 
BIQ AU Equity,BUILDINGIQ INC-CDI,9187886,23.4201,-80.5623,0.6988,-9852868,505948,-34967
BZWR US Equity,BUSINESS WARRIOR CORP,354000,14.1243, ,1.6226, , , 
CACI US Equity,CACI INTERNATIONAL INC -CL A,5950367744,34.3596,6.0964,1.4613,491963000,0,-66049000
CDNS US Equity,CADENCE DESIGN SYS INC,4140152064,16.8251,31.6532,1.5534,569472008,978794992,-90823000
CSOC US Equity,CADUCEUS SOFTWARE SYSTEMS CO,0, , ,0,-116086, ,0
CNO CN Equity,CALIFORNIA NANOTECHNOLOGIES,578387,61.6962,-15.8465,0.0734,-42096,3243,0
CALX US Equity,CALIX INC,385332992,3.9218,2.8152,2.4267,13566000,82234000,-6586000
CLWA US Equity,CALLWAVE INC,54374000,0,1.6942,10.6748,-8346999.9375,5218000,-906000
CBEX US Equity,CAMBEX CORP,314261,136.7153,76.2247,0.1059,-671331,850711,0
CMBM US Equity,CAMBIUM NETWORKS CORP,183532000,34.0513,3.8996,1.8641,14389000,43452000,-2899000
MNIA US Equity,CANNIS INC,286822,0, ,0.0171,-4658085, ,-611759
CTLP US Equity,CANTALOUPE INC,181448992,12.953,-19.0223,1.0542,-30360000, ,-2601000
CAPC US Equity,CAPSTONE COMPANIES INC,4140281,4.4896,-47.9359,3.2885,-3472668,184483,-15739
CBRJ US Equity,CARBON RACE CORP,7400,2400,-3488.4395,0,-1660000,0,-9000
CXCQ US Equity,CARDXX INC, , , , , , , 
CCLD US Equity,CARECLOUD INC,137354448,8.7071,-9.1423,1.6699,-7819060,7067969,-2520009
CRVW US Equity,CAREVIEW COMMUNICATIONS INC,6072851,898.1293,-212.8796,0.0359,-3286792,1523865,-202013
CRSM US Equity,CARSMARTT INC, , , , , , , 
CASSQ US Equity,CASA SYSTEMS INC,462764000,63.0395,-5.2217,3.2768,16929000,86230000,-5968000
CSLT US Equity,CASTLIGHT HEALTH INC-B,167956000,8.7172,-35.0728,2.2947,-73657000,52534000,-4672000
CTYO US Equity,CATHAYONLINE INC, , , , , , , 
CCCS US Equity,CCC INTELLIGENT SOLUTIONS HO,692132928,0, ,1.8961, , , 
CCUR US Equity,CCUR HOLDINGS INC,69821000,0,13.5666,14.183,-1866000,0,-277000
CDK US Equity,CDK GLOBAL II LLC,2915699968,91.827,6.0657,0.8943,508700000, ,-27600000
CDW US Equity,CDW CORP/DE,9223700480,44.2599,8.6939,1.5012,1130800000,0,-294900000
CESF US Equity,CE SOFTWARE INC, , , , , , , 
CEOS US Equity,CECORS INC,197183,66.4221,-349.2307,0.3325,-4128920, , 
CLTY US Equity,CELERITY SOLUTIONS INC,3617325,31.6823,-44.4423,0.8797,-2317567,1958480.9922, 
CGSO US Equity,CENTERGISTIC SOLUTIONS INC,1724270,21.3422,19.677,1.2881,382807,264014,-45071
CRNC US Equity,CERENCE INC,1687444992,17.5794,-1.293,1.2409,19331000,88899000,-19012000
CERN US Equity,CERNER CORP,7360812032,18.1504,11.0911,2.2921,919925008,739303008,-320983000
CCA AU Equity,CHANGE FINANCIAL LTD,3555090,9.3577,-132.4125,3.205,-2994590,0,0
CHNG US Equity,CHANGE HEALTHCARE INC,10210212864,50.2939,-2.1663,1.1816,43449000,213699000,-255161000
CHGT US Equity,CHANGING TECHNOLOGIES INC,13102,696.8173,-1217.5061,0.0523,-548731,0,0
ECOM US Equity,CHANNELADVISOR CORP,172427008,3.7396,11.533,2.3394,18357000,18192000,-1252000
CRGEQ US Equity,CHARGE ENTERPRISES INC, , , , , , , 
CLAD US Equity,CHINA LIAONING DINGXU ECOLOG, , , , , , , 
CMNT US Equity,CHINA MULANS NANO TECHNOLOGY, , , , , , , 
CRLI US Equity,CIRCUIT RESEARCH LABS INC,11170004,28.0489,3.5819,1.0173,717201,2044100.0313,-49814
CRUS US Equity,CIRRUS LOGIC INC,1699864064,8.3868,9.5243,3.9835,165488000,334129000,-15669000
CSCO US Equity,CISCO SYSTEMS INC,95003000832,16.4132,11.1598,1.5927,12611000064,6292999936,-739000000
CISO US Equity,CISO GLOBAL INC,7664659,13.2765, ,1.795,-2771951, , 
CNWT US Equity,CISTERA NETWORKS INC,1926155,39.1752,-6.7525,0.0934,-107229, , 
CTXS US Equity,CITRIX SYSTEMS INC,4608593920,41.8189,13.8771,0.9053,658884008,533727992,-43784000
CLFD US Equity,CLEARFIELD INC,95297432,2.9328,8.2321,5.0431,8384000,0,-1806198
CLRO US Equity,CLEARONE INC,57772000,9.8508,-12.6756,2.8784,-6719000,5772000,-365000
CSYS US Equity,CLEARSTORY SYSTEMS INC,6108000,27.243,-45.1651,0.2109,-2617000.0625,3262000,-83000.0005
CLRI US Equity,CLEARTRONIC INC, , , , , , , 
CLCI US Equity,CLIC TECHNOLOGY INC,420395,260.5783,-426.0809,0.58,-1006338,0,0
CLIS US Equity,CLICKSTREAM CORP, , , , , , , 
CLDR US Equity,CLOUDERA INC,2210164992,9.3055,-7.7533,1.2303,-169107000,249820000,-8020000
NET US Equity,CLOUDFLARE INC - CLASS A,1371224960,30.7354,-10.2669,8.6057,-111969000,118676000,-75261000
CLHI US Equity,CLST HOLDINGS INC,39562000,65.6944,-14.0788,0.1392,-9701000, ,-1000
CCMP US Equity,CMC MATERIALS LLC,2376466944,40.7943,6.1587,3.1821,216905000,52281000,-125839000
CMEY US Equity,CMONEY INC, , , , , , , 
CBRI US Equity,CMTSU LIQUIDATION INC,334327008,11.7756,-40.4586,1.3885,-167970000,0,-14923000
CDRBQ US Equity,CODE REBEL CORP,12069365,0,-56.4105,4.8179,-3504524, ,-18185
CTSH US Equity,COGNIZANT TECH SOLUTIONS-A,18787000320,18.5394,8.4953,2.615,2275000000,0,-402000000
COHR US Equity,COHERENT CORP,5470619136,30.2761,0.0966,3.0885,159084000,381201000,-145033000
2150994D US Equity,COHERENT INC,1827495936,28.4085,-21.18,4.5202,-430180008,115578000,-64919000
COHU US Equity,COHU INC,1046353024,35.5007,-4.337,3.028,-29173000,84212000,-18212000
CLXS US Equity,COLLEXIS HOLDINGS INC, , , , , , , 
CGUD US Equity,COM-GUARD.COM INC, , , , , , , 
CMPY US Equity,COMEPAY INC, , , , , , , 
CBUIF US Equity,COMMODORE INTL LTD,265799984,49.699,-78.1028,0.6436,-284500000, , 
COMM US Equity,COMMSCOPE HOLDING CO INC,13701000192,71.6276,-7.162,1.6599,-510100000,720200000,-105300000
CSYT US Equity,COMMUNICATION SYNERGY TECHNO, , , , , , , 
CVLT US Equity,COMMVAULT SYSTEMS INC,851977984,2.3636,-3.7011,1.7762,-37934000,125310000,-5408000
CHS CN Equity,COMPREHENSIVE HEALTHCARE SYS,394769,0,-9.8621,72.3285,-45835, , 
CSVI US Equity,COMPUTER SERVICES INC,398009984,2.015,15.45,1.5176,71002000,0,-10504000
COMS US Equity,COMSOVEREIGN HOLDING CORP,132561264,13.3945,-60.8776,0.2806,-38930163,1437684,-96852
CMTL US Equity,COMTECH TELECOMMUNICATIONS,918510976,26.9584,-9.214,1.6193,-79802000,48954000,-6865000
CNXC US Equity,CONCENTRIX CORP,5119393792,33.6213, ,0.5124,290008000,0, 
SREV US Equity,CONCENTRIX SREV INC,153824000,35.6011,-12.2961,1.656,-17683000,5332000,-5987000
CCRD US Equity,CORECARD CORP,54553000,4.0474,20.703,4.6999,12542000,5360000,-6296000
CRTG US Equity,CORETEC GROUP INC/THE, , , , , , , 
CSOD US Equity,CORNERSTONE ONDEMAND INC,2079436032,63.5197,-2.1784,0.7737,-16142000,105461000,-4957000
GLW US Equity,CORNING INC,30267000832,28.9854,1.014,2.0935,180000000,1200000000,-1362000000
CGLO US Equity,CORO GLOBAL INC,1783214,0,-500.1189,3.5871,-4746720,1017954,-2513
CRSR US Equity,CORSAIR GAMING INC,1255719936,31.6049, ,1.4124,113686000,45479000, 
COUP US Equity,COUPA SOFTWARE INC,2298469120,65.7452,-7.4951,1.5945,-87065000,112710000,-11667000
CXT US Equity,CRANE NXT CO,4623000064,28.6416,0.4919,1.419,68600000, ,-38500000
CRKM US Equity,CRANK MEDIA INC, , , , , , , 
CXDO US Equity,CREXENDO INC,22262000,13.7319,6.793,4.7441,1085000,1069000,-745000
CRWD US Equity,CROWDSTRIKE HOLDINGS INC - A,1749508992,2.4379,-6.7897,1.9099,-107859000,187291000,-62021000
CSPI US Equity,CSP INC,53645000,14.5251,-2.559,3.2048,-1424000,2798000, 
CTS US Equity,CTS CORP,655852992,20.3088,4.5711,2.7721,40384000,24766000,-16875000
2464209D US Equity,CUBIC CORP,2324220928,39.5237,-0.1544,1.3004,61575000,44574000,-49247000
CVT US Equity,CVENT HOLDING CORP,48000, , ,0, , , 
CYBD US Equity,CYBER DIGITAL INC,2713606,87.1604,-52.0715,0.2206,-1770604,40000,-4960
CYPJ US Equity,CYBER OPERATIONS INC, , , , , , , 
CYRD US Equity,CYBERECORD INC, , , , , , , 
CKYS US Equity,CYBERKEY SOLUTIONS INC, , , , , , , 
CLOQ US Equity,CYBERLOQ TECHNOLOGIES INC, , , , , , , 
CYRP US Equity,CYBRA CORP,254289,574.1499,-61.6367,0.0666,-119190,189308,-8559
CYIO US Equity,CYIOS CORP,380825,7.7608,-13.9318,2.3205,-112731, ,0
CTEK US Equity,CYNERGISTEK LLC,43785520,2.9211,-13.2359,1.755,-9509338,0,-138403
DGIF US Equity,D7 ENTERPRISES INC, , , , , , , 
DJCO US Equity,DAILY JOURNAL CORP,238575008,13.0785,1.6981,7.728,-1283000,0,-184000
DAKT US Equity,DAKTRONICS INC,373511008,0,-0.7793,1.9895,3602000,31420000,-14099000
DTEV US Equity,DATA EVOLUTION HOLDINGS INC, , , , , , , 
DAIO US Equity,DATA I/O CORP,27023000,5.1179,-10.2138,4.233,-1929000,6346000,-810000
DTST US Equity,DATA STORAGE CORP,7342890,21.6667,1.036,0.2994,206524, ,-40355
ATDS US Equity,DATA443 RISK MITIGATION INC,3401559,129.0505,-561.9893,0.0357,-4487077,0,-11081
DDOG US Equity,DATADOG INC - CLASS A,1814284032,34.8576,-0.5314,6.4912,-7101000,178822000,-25279000
DLGI US Equity,DATALOGIC INTERNATIONAL INC,1616746,121.6553,-125.5494,0.5532,-2987417, ,-316779.002
DTRK US Equity,DATATRAK INTERNATIONAL INC,7923002,0,1.3177,0.95,97261,0, 
DVLT US Equity,DATAVAULT AI INC,13026000,7.0244,-157.0471,6.5383,-10753000,5510000,-19000
MSP US Equity,DATTO HOLDING CORP,1715246976,33.8866, ,2.0347,63530000,64535000, 
DAY US Equity,DAYFORCE INC,5918000128,17.07,0.2079,1.2298,49400000, ,-49700000
DLAD US Equity,DEALERADVANCE INC,57863,18753.3223,-4895.8491,0.0037,-2320281, ,0
DRSV US Equity,DEBT RESOLVE INC,8520651,56.1276,-17.6393,0.1727,859483,0,0
DECN US Equity,DECISION DIAGNOSTICS CORP,4790296,64.6075,-113.5557,1.1059,-4856697,0,0
DPSI US Equity,DECISIONPOINT SYSTEMS INC/CA,14104000,35.1319,-12.9774,0.425,-3053000,0,-99000
DPFD US Equity,DEEP FIELD TECHNOLOGIES-CL A,4475924,101.6011,-231.3316,0.1333,-1695713, ,0
DGMA US Equity,DEGAMA SOFTWARE SOLUTIONS IN, , , , , , , 
DLPX US Equity,DELPHAX TECHNOLOGIES INC,23986000,53.9189,-30.0805,2.3598,-3900000,3498000,-111999.9961
DM US Equity,DESKTOP METAL INC-A,305845536,0.4203,-15.6861,0.104,-4723179, ,0
DGII US Equity,DIGI INTERNATIONAL INC,528681984,3.9139,1.8139,2.7774,11317000,43765000,-899000
DGLT US Equity,DIGILITI MONEY GROUP INC,12990000,17.3749,-166.481,2.1473,-7490239,2008466,-83076
DMRC US Equity,DIGIMARC CORP,81505000,9.381,-46.0456,8.8833,-33854000,18071000,-1057000
9990824D US Equity,DIGITAL ALLY INC/NV, , , , , , , 
DGLY US Equity,DIGITAL ALLY INC/NV,21850658,11.0112,-34.2675,4.4916,-9148297,1694159,-724878
DLOC US Equity,DIGITAL LOCATIONS INC, , , , , , , 
APPS US Equity,DIGITAL TURBINE INC,208700000,9.3311,17.6617,0.8927,29795000,15114000,-7217000
DGIV US Equity,DIGITCOM INTERACTIVE VIDEO, , , , , , , 
DIGI US Equity,DIGITILITI INC, , , , , , , 
DIOD US Equity,DIODES INC,2032652032,22.0953,6.3442,3.7778,155830000,91420000,-70874000
DCSI CN Equity,DIRECT COMMUNICATION SOLUTIO,3781355,29.8494, ,0.7956, , , 
DOCU US Equity,DOCUSIGN INC,2051118976,33.4383,-11.3753,1.0072,-191311000,243481000,-94119000
DOMO US Equity,DOMO INC - CLASS B,193142000,54.5764,-46.1687,0.9102,-83391000,67375000,-5865000
DFIN US Equity,DONNELLEY FINANCIAL SOLUTION,930300032,39.5249,1.7859,1.4335,37400000,0,-34200000
DVAR US Equity,DOVARRI INC, , , , , , , 
XPOA US Equity,DPCM CAPITAL INC - CLASS A, , , , , , , 
DBX US Equity,DROPBOX INC-CLASS A,2862299904,39.2272,3.0997,1.2954,63000000,727800000,-93300000
DROR US Equity,DROR ORTHO-DESIGN INC, , , , , , , 
DSPG US Equity,DSP GROUP INC,208882000,6.0948,-2.6832,3.6417,-8345000,35758000,-10523000
DCT US Equity,DUCK CREEK TECHNOLOGIES INC,861100032,2.9439,-4.5064,4.5985, , , 
